"id_study","id_row","sc_authors","sc_pub_year","sc_impact_factor_that_year","sc_pub_type","sa_data_year","sa_random","sa_bias_demographics","sa_bias_involvement","sa_bias_language","sa_approached_participated","sa_began_finished","sa_age_m_iv","sa_age_sd_iv","sa_age_m_dv","sa_age_sd_dv","sa_p_male","sa_age_m_f","sa_age_sd_f","sa_p_single_parent","sa_country","sa_p_hispanic_f","sa_p_black_f","sa_p_asian_f","sa_p_otherethnic_f","sa_p_low_ses_family","sa_p_bilingual","sa_pop_dens","sa_mother","sa_p_bio","sa_p_intact","sa_p_firstborn","de_experiment","de_longitudinal","de_manipulation","de_larger_study","iv_qualitative","iv_assessment","iv_location","iv_researcher_present","iv_informant","iv_recording","iv_reliability","iv_validity","dv_type","dv_assessment","dv_location","dv_researcher_present","dv_informant","dv_recording","dv_timelag","dv_reliability","dv_validity","es_reverse_coded","es_type","es_partial","es_controls","es_n","es_correlation","iv_type_cat","dv_instrumentname_cat","sa_larger_study_cat"
42,298,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.32,"communication quality","CHILDES","EHS"
42,299,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.21,"communication quality","CHILDES","EHS"
42,300,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.3,"communication quality","McArthur","EHS"
42,301,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.17,"communication quality","CHILDES","EHS"
42,302,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.27,"communication quality","CHILDES","EHS"
42,303,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.01,"communication quality","McArthur","EHS"
42,304,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.01,"communication quality","CHILDES","EHS"
42,305,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.21,"communication quality","CHILDES","EHS"
42,306,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.12,"communication quality","McArthur","EHS"
42,307,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.1,"communication quality","CHILDES","EHS"
42,308,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.04,"communication quality","CHILDES","EHS"
42,309,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.04,"communication quality","McArthur","EHS"
42,310,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.11,"communication quality","CHILDES","EHS"
42,311,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.12,"communication quality","CHILDES","EHS"
42,312,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.01,"communication quality","McArthur","EHS"
42,313,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.14,"communication quality","CHILDES","EHS"
42,314,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0.19,"communication quality","CHILDES","EHS"
42,315,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,0.08,"communication quality","McArthur","EHS"
42,316,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.17,"control","CHILDES","EHS"
42,317,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,0,"control","CHILDES","EHS"
42,318,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.19,"control","McArthur","EHS"
42,319,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.09,"teaching","CHILDES","EHS"
42,320,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.2,"teaching","CHILDES","EHS"
42,321,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.22,"teaching","McArthur","EHS"
42,322,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.34,"communication quality","CHILDES","EHS"
42,323,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","G","BF","H","1","R","1",0,0.83,"1","0","R","0",0,69,-0.23,"communication quality","CHILDES","EHS"
42,324,"Salo, Rowe, Leech, & Cabrera",2016,1.642,"J",1997,"0","1","0","-1",0.62,1,2.4,0.25,2.4,0.25,0.434782609,28,7.5,0,"US",0.449275362,0.550724638,0,0,1,0.275362319,"M","1",0.8,1,0.63,"1","0","0","1","0","BF","H","1","R","1",0.83,"1","R","Q","H","1","M","0",0,0.99,"1","0","R","0",0,69,-0.27,"communication quality","McArthur","EHS"
43,325,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.592964864864865,1,6.131666667,0.283333333,6.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.52046254037386,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,684,0.13,"reading","ARMI","First Steps"
43,326,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.596864864864865,1,6.131666667,0.283333333,6.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.527639496537193,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,684,0.13,"reading","ARMI","First Steps"
43,327,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.592964864864865,1,6.131666667,0.283333333,7.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.520170171952807,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,0.08,"reading","ALLU","First Steps"
43,328,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.588964864864865,1,6.131666667,0.283333333,7.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.520170171952807,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,0.03,"reading","ALLU","First Steps"
43,329,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.593128378378378,1,6.131666667,0.283333333,6.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.518538067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,684,0.02,"reading","ARMI","First Steps"
43,330,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.597228378378378,1,6.131666667,0.283333333,6.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.525715023310527,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,684,0.02,"reading","ARMI","First Steps"
43,331,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.593128378378378,1,6.131666667,0.283333333,7.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.518538067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,0.04,"reading","ALLU","First Steps"
43,332,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.589128378378378,1,6.131666667,0.283333333,7.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.518538067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,0.01,"reading","ALLU","First Steps"
43,333,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.592964864864865,1,6.631666667,0.283333333,6.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.520170171952807,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,684,0.08,"reading","ARMI","First Steps"
43,334,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.597064864864865,1,6.631666667,0.283333333,6.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.527347128116141,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,684,0.02,"reading","ARMI","First Steps"
43,335,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.592964864864865,1,6.631666667,0.283333333,7.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.523770171952807,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,-0.01,"reading","ALLU","First Steps"
43,336,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.588964864864865,1,6.631666667,0.283333333,7.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.520170171952807,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,0.03,"reading","ALLU","First Steps"
43,337,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.593128378378378,1,6.631666667,0.283333333,6.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.522138067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,684,-0.27,"reading","ARMI","First Steps"
43,338,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.597228378378378,1,6.631666667,0.283333333,6.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.529315023310527,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,684,-0.25,"reading","ARMI","First Steps"
43,339,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.593128378378378,1,6.631666667,0.283333333,7.131666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.522138067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,-0.3,"reading","ALLU","First Steps"
43,340,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.589128378378378,1,6.631666667,0.283333333,7.631666667,0.283333333,0,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.522138067147193,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,684,-0.27,"reading","ALLU","First Steps"
44,341,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.577864864864865,1,6.131666667,0.283333333,6.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.468226447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,752,0.12,"reading","ARMI","First Steps"
44,342,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.586864864864865,1,6.131666667,0.283333333,6.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.477295772511755,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,752,0.13,"reading","ARMI","First Steps"
44,343,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.577864864864865,1,6.131666667,0.283333333,7.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.468226447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,0.05,"reading","ALLU","First Steps"
44,344,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.573864864864865,1,6.131666667,0.283333333,7.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.471826447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,-0.03,"reading","ALLU","First Steps"
44,345,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.578364864864865,1,6.131666667,0.283333333,6.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.466594343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,752,0.09,"reading","ARMI","First Steps"
44,346,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.587364864864865,1,6.131666667,0.283333333,6.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.475663667706141,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,752,0.1,"reading","ARMI","First Steps"
44,347,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.578364864864865,1,6.131666667,0.283333333,7.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.466594343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,0.1,"reading","ALLU","First Steps"
44,348,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.574364864864865,1,6.131666667,0.283333333,7.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.466594343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,0.07,"reading","ALLU","First Steps"
44,349,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.577864864864865,1,6.631666667,0.283333333,6.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.471826447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,752,-0.02,"reading","ARMI","First Steps"
44,350,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.586864864864865,1,6.631666667,0.283333333,6.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.477295772511755,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,752,0.01,"reading","ARMI","First Steps"
44,351,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.577864864864865,1,6.631666667,0.283333333,7.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.468226447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,0.07,"reading","ALLU","First Steps"
44,352,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.573864864864865,1,6.631666667,0.283333333,7.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.471826447927369,"0","1","0","1","0","Q","H","0","F","0",1,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,-0.12,"reading","ALLU","First Steps"
44,353,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.578364864864865,1,6.631666667,0.283333333,6.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.470194343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.96,"1","0","R","0",0,752,-0.24,"reading","ARMI","First Steps"
44,354,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.587364864864865,1,6.631666667,0.283333333,6.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.479263667706141,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.91,"1","0","R","0",0,752,-0.3,"reading","ARMI","First Steps"
44,355,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.578364864864865,1,6.631666667,0.283333333,7.131666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.470194343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,-0.27,"reading","ALLU","First Steps"
44,356,"Silinskas, Lerkkanen, Tolvanen, Niemi, Poikkeus, & Nurmi",2012,1.733,"J",2006,"0","0","0","0",0.574364864864865,1,6.631666667,0.283333333,7.631666667,0.283333333,1,41.05,5.76,0,"FI",0,0,0,0,0.096,0,"U","1",0.908,0.908,0.470194343121755,"0","1","0","1","0","Q","H","0","F","0",0.78,"1","R","A","S","1","R","0",0,0.97,"1","0","R","0",0,752,-0.3,"reading","ALLU","First Steps"
45,357,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.48,"communication quality","CHILDES","EHS"
45,358,"Tamis-LeMonda, Baumwell, & Cristofaro",2012,1.4,"J",2000,"0","1","0","0",0.613648648648649,1,2.9,1.58,2.9,1.58,0.56,24,6.82,0,"US",0.46,0.5,0,0.02,1,0.14,"U","1",1,0.54,0.62,"0","0","0","1","0","BF","H","1","R","1",0.9,"1","G","BF","H","1","R","1",0,0.91,"1","0","R","0",0,50,0.07,"communication quality","CHILDES","EHS"
